"Año","Provincia","Duracion_H","Superficie_Hectareas"
"2020","Córdoba",4.15,0.45
"2020","Córdoba",49.88333333333333,0.95
"2020","Córdoba",2.8333333333333335,0.02
"2020","Córdoba",6.166666666666667,1
"2020","Córdoba",30.8,16.68
"2020","Córdoba",26.433333333333334,1.83
"2020","Córdoba",43.5,15
"2020","Córdoba",2.466666666666667,0.3
"2020","Córdoba",4.133333333333334,1.15
"2020","Córdoba",2.2333333333333334,0.04
"2020","Córdoba",1.5666666666666667,0.1
"2020","Córdoba",1.9333333333333333,0.01
"2020","Córdoba",15.833333333333334,0.42
"2020","Córdoba",2.1,0.09
"2020","Córdoba",2.1666666666666665,0.2
"2020","Córdoba",2.7,3.49
"2020","Córdoba",2.066666666666667,0.02
"2020","Córdoba",1.6333333333333333,0.02
"2020","Córdoba",1.2166666666666666,0.29
"2020","Córdoba",1.8666666666666667,0.08
"2020","Córdoba",11.883333333333333,1.35
"2020","Córdoba",1.2333333333333334,0.07
"2020","Córdoba",2.466666666666667,0.63
"2020","Córdoba",2.816666666666667,0.69
"2020","Córdoba",3.3,0.84
"2020","Córdoba",1.7333333333333334,0.2
"2020","Córdoba",1.7,0.06
"2020","Córdoba",22.5,0.42
"2020","Córdoba",5.416666666666667,0.95
"2020","Córdoba",20,2.69
"2020","Córdoba",3.9833333333333334,7.27
"2020","Córdoba",14.633333333333333,0.12
"2020","Córdoba",3,9
"2020","Córdoba",5.216666666666667,0.25
"2020","Córdoba",16.833333333333332,0.89
"2020","Córdoba",2.25,0.2
"2020","Córdoba",3.65,0.31
"2020","Córdoba",1.6666666666666667,0.42
"2020","Córdoba",20.433333333333334,0.01
"2020","Córdoba",2.933333333333333,0.68
"2020","Córdoba",1.0833333333333333,0.01
"2020","Córdoba",2.4166666666666665,0.1
"2020","Córdoba",2.4166666666666665,10.54
"2020","Granada",2.216666666666667,1.48
"2020","Granada",3.85,1.6
"2020","Granada",4.666666666666667,0.58
"2020","Granada",5.616666666666666,2.92
"2020","Granada",2.5833333333333335,2.77
"2020","Granada",27.666666666666668,1.1108
"2020","Granada",2.5833333333333335,0.02
"2020","Granada",3,0.18
"2020","Granada",3.283333333333333,0.2
"2020","Granada",5.333333333333333,0.21
"2020","Granada",1.5833333333333333,0.14
"2020","Granada",2.75,0.07
"2020","Granada",58.083333333333336,134.26
"2020","Granada",4.783333333333333,0.56
"2020","Granada",5.466666666666667,2.51
"2020","Granada",2.1333333333333333,0.02
"2020","Granada",9.966666666666667,0.52
"2020","Granada",5.716666666666667,0.22
"2020","Granada",3.3833333333333333,0.01
"2020","Granada",4.166666666666667,8.93
"2020","Granada",3.5833333333333335,1.91
"2020","Granada",6.083333333333333,1.95
"2020","Granada",1.55,0.04
"2020","Granada",1.5833333333333333,0.11
"2020","Granada",5.7,3.07
"2020","Granada",2.816666666666667,0.11
"2020","Granada",1.8333333333333333,0.81
"2020","Granada",3.4166666666666665,9.32
"2020","Granada",13.45,0.03
"2020","Granada",1.8833333333333333,0.21
"2020","Granada",2.1166666666666667,12.66
"2020","Granada",3.6,0.19
"2020","Granada",1.6666666666666667,0.17
"2020","Granada",4.333333333333333,0.23
"2020","Granada",5.216666666666667,11.53
"2020","Granada",17.55,2.04
"2020","Granada",19.666666666666668,4.35
"2020","Granada",15.616666666666667,2.23
"2020","Granada",2.3333333333333335,0.17
"2020","Granada",3.15,0.22
"2020","Granada",13.466666666666667,0.43
"2020","Granada",21.333333333333332,6.12
"2020","Granada",2.3333333333333335,3.67
"2020","Granada",3.6666666666666665,0.42
"2020","Granada",3.6166666666666667,0.2
"2020","Granada",3.216666666666667,0.65
"2020","Granada",33.18333333333333,86.37
"2020","Granada",5.416666666666667,10.36
"2020","Granada",19.3,128.66
"2020","Granada",0.6666666666666666,0.01
"2020","Granada",10.6,3.17
"2020","Granada",3.5,0.12
"2020","Granada",3.1666666666666665,0.07
"2020","Granada",13.333333333333334,9.8
"2020","Granada",1.8333333333333333,0.28
"2020","Granada",18.683333333333334,11.11
"2020","Granada",10.583333333333334,9.86
"2020","Granada",18.35,0.62
"2020","Granada",9.3,1.1
"2020","Granada",141.13333333333333,4.65
"2020","Granada",4.333333333333333,3.48
"2020","Granada",2.5,2.32
"2020","Granada",1.9166666666666667,0.02
"2020","Granada",20.1,3.62
"2020","Granada",4.233333333333333,1.3
"2020","Granada",2.966666666666667,0.34
"2020","Granada",19.583333333333332,12.58
"2020","Granada",2.1666666666666665,0.16
"2020","Granada",3.1666666666666665,0.96
"2020","Granada",2.3333333333333335,0.36
"2020","Granada",2.8666666666666667,0.06
"2020","Granada",3.8333333333333335,0.48
"2020","Granada",3.95,3.8
"2020","Granada",7.2,2.28
"2020","Granada",4.8,0.063
"2020","Granada",4.166666666666667,0.15
"2020","Granada",2.433333333333333,0.24
"2020","Granada",1.3666666666666667,0.22
"2020","Granada",6.666666666666667,28.57
"2020","Granada",3.1333333333333333,0.02
"2020","Granada",3.55,0.98
"2020","Granada",7.2,1.04
"2020","Granada",1,0.01
"2020","Granada",5.583333333333333,0.23
"2020","Granada",2.2333333333333334,0.12
"2020","Granada",2,0.36
"2020","Granada",4.183333333333334,0.14
"2020","Granada",3.6666666666666665,1.34
"2020","Granada",2.816666666666667,1
"2020","Granada",3.9833333333333334,0.43
"2020","Granada",13.416666666666666,0.09
"2020","Granada",2.35,3.98
"2020","Granada",5.333333333333333,4.92
"2020","Granada",2.1333333333333333,0.31
"2020","Granada",1.65,0.05
"2020","Granada",4.333333333333333,0.83
"2020","Granada",3.4166666666666665,0.4
"2020","Granada",3.3833333333333333,7.18
"2020","Granada",4.666666666666667,0.01
"2020","Granada",1.6666666666666667,0.03
"2020","Granada",1.5833333333333333,0.01
"2020","Granada",17.566666666666666,0.38
"2020","Granada",55.166666666666664,617.51
"2020","Granada",4.483333333333333,0.43
"2020","Huelva",2.1,0.1
"2020","Huelva",2,0.05
"2020","Huelva",2.2666666666666666,0.8
"2020","Huelva",1.85,0.03
"2020","Huelva",1.85,0.8
"2020","Huelva",0.21666666666666667,0.01
"2020","Huelva",3.4,0.07
"2020","Huelva",2.75,0.4
"2020","Huelva",1.9166666666666667,0.15
"2020","Huelva",3.25,0.05
"2020","Huelva",6,0.25
"2020","Huelva",28.9,52.44
"2020","Huelva",2.4166666666666665,0.01
"2020","Huelva",3.6666666666666665,0.8
"2020","Huelva",6.816666666666666,4.73
"2020","Huelva",57.833333333333336,372.43
"2020","Huelva",5,0.53
"2020","Huelva",19,1.444
"2020","Huelva",70.5,88.46
"2020","Huelva",4.583333333333333,1.21
"2020","Huelva",4.5,0.2
"2020","Huelva",4.25,1e-4
"2020","Huelva",4.783333333333333,1.24
"2020","Huelva",2.3333333333333335,0.4
"2020","Huelva",2.4166666666666665,0.109
"2020","Huelva",3.5,0.25
"2020","Huelva",1.8333333333333333,0.01
"2020","Huelva",1.7,0.008
"2020","Huelva",6.75,11.31
"2020","Huelva",2.6666666666666665,0.33
"2020","Huelva",3.1,0.15
"2020","Huelva",3.0833333333333335,0.73
"2020","Huelva",2.8833333333333333,0.9
"2020","Huelva",1.75,0.05
"2020","Huelva",5,0.9
"2020","Huelva",5.666666666666667,1.7
"2020","Huelva",3.95,0.25
"2020","Huelva",4.283333333333333,0.28
"2020","Huelva",7.8,2.9
"2020","Huelva",45.5,216.35
"2020","Huelva",42.583333333333336,4.5
"2020","Huelva",2.9166666666666665,0.2
"2020","Huelva",11.083333333333334,4.58
"2020","Huelva",1.8833333333333333,0.02
"2020","Huelva",30.25,7.8
"2020","Huelva",18.083333333333332,2.18
"2020","Huelva",7.916666666666667,3.5
"2020","Huelva",0.95,0.004
"2020","Huelva",2.0833333333333335,0.2
"2020","Huelva",32.95,16.9
"2020","Huelva",2.5833333333333335,2.12
"2020","Huelva",4.066666666666666,0.5
"2020","Huelva",4.416666666666667,0.9
"2020","Huelva",11.733333333333333,0.5
"2020","Huelva",3.2,0.32
"2020","Huelva",6.333333333333333,4.88
"2020","Huelva",1.7833333333333334,0.8
"2020","Huelva",3.45,3
"2020","Huelva",4.2,0.7
"2020","Huelva",4.716666666666667,0.02
"2020","Huelva",1.65,0.015
"2020","Huelva",20.466666666666665,0.9
"2020","Huelva",1.1666666666666667,0.01
"2020","Huelva",270.01666666666665,14953.5166
"2020","Huelva",5,1.5
"2020","Huelva",3.4833333333333334,1.5
"2020","Huelva",7.133333333333334,8
"2020","Huelva",113.58333333333333,0.9
"2020","Huelva",3.5833333333333335,0.5
"2020","Huelva",3,0.06
"2020","Huelva",24.933333333333334,5
"2020","Huelva",3,0.23
"2020","Huelva",2.6666666666666665,0.55
"2020","Huelva",0.75,0.005
"2020","Huelva",3.0166666666666666,0.5
"2020","Huelva",3.4166666666666665,0.04
"2020","Huelva",12.866666666666667,2
"2020","Huelva",2.6666666666666665,0.5
"2020","Huelva",2.0166666666666666,1
"2020","Huelva",1.9,0.4
"2020","Huelva",1.8833333333333333,0.05
"2020","Huelva",4.433333333333334,13.14
"2020","Huelva",1.5833333333333333,1e-4
"2020","Huelva",1.3333333333333333,0.015
"2020","Huelva",3.433333333333333,4
"2020","Huelva",3.2333333333333334,1.3
"2020","Huelva",2.15,0.4
"2020","Huelva",8,3
"2020","Huelva",3.2666666666666666,0.25
"2020","Huelva",5.233333333333333,2.65
"2020","Huelva",1.5166666666666666,0.25
"2020","Huelva",1.25,0.06
"2020","Huelva",1.6833333333333333,0.02
"2020","Huelva",1.55,0.8
"2020","Huelva",2.25,0.08
"2020","Huelva",2.3833333333333333,0.034
"2020","Huelva",2.5833333333333335,0.12
"2020","Huelva",1.3333333333333333,0.1
"2020","Huelva",1.5,0.2
"2020","Huelva",1.3666666666666667,0.07
"2020","Huelva",6.083333333333333,1.5
"2020","Huelva",3.25,0.13
"2020","Huelva",24.7,3
"2020","Huelva",5.366666666666666,1.5
"2020","Huelva",1.8833333333333333,0.7
"2020","Huelva",1.75,0.1
"2020","Huelva",2.966666666666667,1
"2020","Huelva",2.1666666666666665,1.2
"2020","Huelva",3.0833333333333335,0.15
"2020","Huelva",8.166666666666666,25
"2020","Huelva",4.75,2
"2020","Huelva",4.033333333333333,0.1
"2020","Huelva",1.7833333333333334,0.007
"2020","Huelva",5.783333333333333,5.5
"2020","Huelva",2.5833333333333335,0.7
"2020","Huelva",1.4333333333333333,0.1
"2020","Huelva",4.166666666666667,0.5
"2020","Huelva",1.35,0.005
"2020","Jaén",0.9166666666666666,0.02
"2020","Jaén",2.5,0.06
"2020","Jaén",2.4166666666666665,0.07
"2020","Jaén",0.8333333333333334,0.03
"2020","Jaén",3.75,0.01
"2020","Jaén",2.5833333333333335,0.01
"2020","Jaén",3.3333333333333335,0.01
"2020","Jaén",1.9166666666666667,0.03
"2020","Jaén",1.4166666666666667,0.03
"2020","Jaén",2.3333333333333335,0.15
"2020","Jaén",0.6666666666666666,0.03
"2020","Jaén",2,0.1
"2020","Jaén",2.5,0.02
"2020","Jaén",3.9166666666666665,0.08
"2020","Jaén",1.9166666666666667,0.01
"2020","Jaén",3,1.01
"2020","Jaén",1.0833333333333333,0.08
"2020","Jaén",0.9166666666666666,0.01
"2020","Jaén",2.3333333333333335,1.15
"2020","Jaén",3.8333333333333335,1.99
"2020","Jaén",2.5,0.01
"2020","Jaén",5,0.61
"2020","Jaén",4.75,1.39
"2020","Jaén",19,3.34
"2020","Jaén",8,0.28
"2020","Jaén",2.3333333333333335,6.52
"2020","Jaén",3.8833333333333333,0.01
"2020","Jaén",1.7166666666666666,0.12
"2020","Jaén",12.25,0.31
"2020","Jaén",8.916666666666666,0.19
"2020","Jaén",3,0.22
"2020","Jaén",41.833333333333336,11.93
"2020","Jaén",3.25,3.38
"2020","Jaén",331.3333333333333,160.6344
"2020","Jaén",127,10.85
"2020","Jaén",9.5,0.01
"2020","Jaén",2.3333333333333335,0.02
"2020","Jaén",4.333333333333333,3.67
"2020","Jaén",1.75,0.14
"2020","Jaén",4.5,1.92
"2020","Jaén",0.8333333333333334,0.06
"2020","Jaén",3.25,2.41
"2020","Jaén",2.5833333333333335,0.02
"2020","Jaén",4.5,0.01
"2020","Jaén",1.0833333333333333,0.01
"2020","Jaén",0.75,0.8
"2020","Jaén",2.75,2.71
"2020","Jaén",1.4166666666666667,0.02
"2020","Jaén",3.1666666666666665,0.03
"2020","Jaén",2.5833333333333335,0.01
"2020","Jaén",1.25,0.05
"2020","Jaén",3.0833333333333335,0.1
"2020","Jaén",5.416666666666667,0.59
"2020","Jaén",6.083333333333333,1.74
"2020","Jaén",0.3333333333333333,0.01
"2020","Jaén",0.5833333333333334,0.01
"2020","Jaén",3.8333333333333335,0.27
"2020","Jaén",1.25,0.05
"2020","Jaén",7,0.26
"2020","Jaén",1.25,0.01
"2020","Jaén",1.9666666666666666,0.32
"2020","Jaén",15.083333333333334,23.84
"2020","Jaén",7.383333333333334,2.39
"2020","Jaén",4.333333333333333,0.95
"2020","Jaén",2.75,0.91
"2020","Jaén",6.583333333333333,0.24
"2020","Jaén",8.083333333333334,0.41
"2020","Jaén",1.9166666666666667,0.54
"2020","Jaén",2,0.16
"2020","Jaén",0.6666666666666666,0.01
"2020","Jaén",6.166666666666667,0.53
"2020","Jaén",12.583333333333334,2.98
"2020","Jaén",4.083333333333333,0.28
"2020","Jaén",7.166666666666667,0.21
"2020","Jaén",11.75,11.05
"2020","Jaén",4.666666666666667,0.21
"2020","Jaén",3.9166666666666665,0.35
"2020","Jaén",3.75,0.06
"2020","Jaén",1.25,0.02
"2020","Jaén",5.583333333333333,0.03
"2020","Jaén",4.166666666666667,0.06
"2020","Jaén",3.5,0.34
"2020","Jaén",2.5,0.06
"2020","Jaén",3.4166666666666665,0.04
"2020","Jaén",2.5,0.11
"2020","Jaén",2.1666666666666665,0.28
"2020","Jaén",2.1666666666666665,1.56
"2020","Jaén",3.1666666666666665,0.1
"2020","Jaén",9.5,0.8
"2020","Jaén",4.666666666666667,0.12
"2020","Jaén",4.5,0.28
"2020","Jaén",0.5666666666666667,0.2
"2020","Jaén",2.5833333333333335,0.02
"2020","Jaén",1.1666666666666667,0.15
"2020","Jaén",3.25,0.14
"2020","Jaén",1.3333333333333333,0.19
"2020","Jaén",1.9166666666666667,0.6
"2020","Jaén",1.75,0.13
"2020","Jaén",5,0.68
"2020","Jaén",1.9166666666666667,0.01
"2020","Jaén",2.1666666666666665,0.01
"2020","Jaén",2.3333333333333335,0.01
"2020","Jaén",2.75,0.04
"2020","Jaén",2.75,0.36
"2020","Jaén",5.5,0.33
"2020","Jaén",12.583333333333334,2.27
"2020","Jaén",6.166666666666667,4.5
"2020","Jaén",7.166666666666667,3.71
"2020","Jaén",1.25,0.02
"2020","Jaén",19.916666666666668,1.12
"2020","Málaga",5.283333333333333,0.41
"2020","Málaga",16.8,0.2
"2020","Málaga",10.416666666666666,4
"2020","Málaga",1.8333333333333333,0.5
"2020","Málaga",3,1.33
"2020","Málaga",1.8333333333333333,0.008
"2020","Málaga",4.65,1.6
"2020","Málaga",24.266666666666666,0.29
"2020","Málaga",4.816666666666666,0.5
"2020","Málaga",2.75,0.5
"2020","Málaga",5.25,0.05
"2020","Málaga",1.85,0.09
"2020","Málaga",0.8333333333333334,0.002
"2020","Málaga",1.8166666666666667,0.019
"2020","Málaga",0.5,1e-4
"2020","Málaga",23.833333333333332,0.002
"2020","Málaga",2.6166666666666667,0.006
"2020","Málaga",40.083333333333336,0.035
"2020","Málaga",1.9833333333333334,0.002
"2020","Málaga",6.416666666666667,2.63
"2020","Málaga",18.466666666666665,1.92
"2020","Málaga",7.916666666666667,3.36
"2020","Málaga",4.516666666666667,0.12
"2020","Málaga",20.8,2.22
"2020","Málaga",2.6166666666666667,0.27
"2020","Málaga",1,0.095
"2020","Málaga",4.583333333333333,1.67
"2020","Málaga",1.75,0.0075
"2020","Málaga",12.083333333333334,1.3
"2020","Málaga",3.75,0.01
"2020","Málaga",16.566666666666666,35.06
"2020","Málaga",15.916666666666666,0.5
"2020","Málaga",2.25,0.02
"2020","Málaga",2.9833333333333334,0.14
"2020","Málaga",20.033333333333335,9.14
"2020","Málaga",11.8,0.38
"2020","Málaga",2.3333333333333335,0.02
"2020","Málaga",6.666666666666667,1.8
"2020","Málaga",2.183333333333333,0.32
"2020","Málaga",13.75,0.9
"2020","Málaga",26.833333333333332,7.63
"2020","Málaga",23.25,91.6
"2020","Málaga",22.25,0.08
"2020","Málaga",33.03333333333333,40.74
"2020","Málaga",29.866666666666667,29.94
"2020","Málaga",15.35,1
"2020","Málaga",2.6,0.17
"2020","Málaga",15.033333333333333,0.54
"2020","Málaga",3.45,0.15
"2020","Málaga",2.8333333333333335,0.12
"2020","Málaga",25.083333333333332,6.92
"2020","Málaga",3.5833333333333335,0.66
"2020","Málaga",7.25,0.42
"2020","Málaga",0.8333333333333334,0.03
"2020","Málaga",1.8333333333333333,3
"2020","Málaga",5.966666666666667,0.28
"2020","Málaga",10.4,1.86
"2020","Málaga",7.083333333333333,0.37
"2020","Málaga",4.916666666666667,0.06
"2020","Málaga",3.3333333333333335,0.04
"2020","Málaga",20.833333333333332,4.63
"2020","Málaga",23,31.99
"2020","Málaga",5.366666666666666,0.56
"2020","Málaga",2.5,0.02
"2020","Málaga",14.333333333333334,0.02
"2020","Málaga",4.25,0.01
"2020","Málaga",4.666666666666667,1.05
"2020","Málaga",2.2,0.01
"2020","Málaga",4.55,0.5
"2020","Málaga",4.833333333333333,0.12
"2020","Málaga",11.75,4.4
"2020","Málaga",8.166666666666666,2.15
"2020","Málaga",17.65,0.76
"2020","Sevilla",1.95,0.68
"2020","Sevilla",3.25,0.05
"2020","Sevilla",9.583333333333334,0.03
"2020","Sevilla",1.4166666666666667,0.02
"2020","Sevilla",13.35,3.17
"2020","Sevilla",55.4,0.09
"2020","Sevilla",24.25,22.45
"2020","Sevilla",7.483333333333333,0.17
"2020","Sevilla",1.7666666666666666,0.26
"2020","Sevilla",3.316666666666667,0.04
"2020","Sevilla",2.3833333333333333,4
"2020","Sevilla",6.866666666666666,3.29
"2020","Sevilla",5.366666666666666,1.63
"2020","Sevilla",2.8833333333333333,4.5
"2020","Sevilla",3.6166666666666667,2.1
"2020","Sevilla",17.1,22.12
"2020","Sevilla",6.55,6.74
"2020","Sevilla",1.5,3.5
"2020","Sevilla",1.5166666666666666,0.01
"2020","Sevilla",3.65,18.5
"2020","Sevilla",19.316666666666666,0.7
"2020","Sevilla",10.766666666666667,6.5
"2020","Sevilla",2.45,1.09
"2020","Sevilla",6.433333333333334,10.63
"2020","Sevilla",10.016666666666667,1.69
"2020","Sevilla",2.8333333333333335,9.72
"2020","Sevilla",7.283333333333333,0.5
"2020","Sevilla",5.766666666666667,0.82
"2020","Sevilla",7.6,2.95
"2020","Sevilla",23.633333333333333,9.04
"2020","Sevilla",16.9,1.3
"2020","Sevilla",6.466666666666667,0.29
"2020","Sevilla",25.65,1.82
"2020","Sevilla",2.4833333333333334,1.87
"2020","Sevilla",28.15,1.96
"2020","Sevilla",27.266666666666666,5.03
"2020","Sevilla",1.8833333333333333,1.5
"2020","Sevilla",5.7,10
"2020","Sevilla",4.25,0.44
"2020","Sevilla",36.68333333333333,6.9
"2020","Sevilla",4.833333333333333,0.99
"2020","Sevilla",5.516666666666667,4.29
"2020","Sevilla",4.35,0.3
"2020","Sevilla",15.166666666666666,1.8
"2020","Sevilla",3.8833333333333333,4
"2020","Sevilla",5.733333333333333,5.3
"2020","Sevilla",10.383333333333333,0.56
"2020","Sevilla",26.75,13.11
"2020","Sevilla",2.05,0.05
"2020","Sevilla",3.933333333333333,0.13
"2020","Sevilla",4,0.05
"2020","Sevilla",4.55,1.53
"2020","Sevilla",7.8,0.74
"2020","Sevilla",7.6,0.39
"2020","Sevilla",3.5166666666666666,1.5
"2020","Sevilla",26.616666666666667,2.33
"2020","Sevilla",26.616666666666667,8.11
"2020","Sevilla",4.166666666666667,0.26
"2020","Sevilla",30.916666666666668,96.09
"2020","Sevilla",2.533333333333333,1.2
"2020","Sevilla",27.516666666666666,16.36
"2020","Sevilla",18.3,1.13
"2020","Sevilla",4.2,3.1
"2020","Sevilla",1.2166666666666666,0.17
"2020","Sevilla",6.8,0.23
"2020","Sevilla",22.583333333333332,1.4
"2020","Sevilla",5.133333333333334,0.7
"2020","Sevilla",3.3333333333333335,0.05
"2020","Sevilla",8.816666666666666,5.6
"2020","Sevilla",4.55,1.2
"2020","Sevilla",6.266666666666667,0.13
"2020","Sevilla",6.7,1.9
"2020","Sevilla",1.8166666666666667,1
"2020","Sevilla",5.366666666666666,0.3
"2020","Sevilla",2.3333333333333335,0.9
"2020","Sevilla",3.55,0.77
"2020","Sevilla",19.666666666666668,8
"2020","Sevilla",3.4833333333333334,5
"2020","Sevilla",10.066666666666666,1
"2020","Sevilla",3.433333333333333,0.3
"2020","Sevilla",5.583333333333333,0.27
"2020","Sevilla",26.833333333333332,0.43
"2020","Sevilla",19.95,0.5
"2020","Sevilla",3.966666666666667,0.7611
"2020","Sevilla",2.2333333333333334,0.13
"2020","Sevilla",1.2333333333333334,0.6912
"2020","Sevilla",22.8,9.28
"2020","Sevilla",11.416666666666666,6
"2020","Sevilla",2.3,1.89
"2020","Sevilla",4.2,293.9558
"2020","Sevilla",3.7,0.05
"2020","Sevilla",5.183333333333334,0.34
"2020","Sevilla",3.05,1.13
"2020","Sevilla",11.816666666666666,0.7341
"2020","Sevilla",3.8,43.4
"2020","Sevilla",5.583333333333333,0.5
"2020","Sevilla",3.216666666666667,0.18
"2020","Sevilla",4.75,31.5
"2020","Sevilla",24.35,7.48
"2020","Sevilla",16.783333333333335,7.97
"2021","Almería",2.816666666666667,0.06
"2021","Almería",15.416666666666666,28
"2021","Almería",3.933333333333333,0.24
"2021","Almería",118.63333333333334,624.61
"2021","Almería",5.75,0.14
"2021","Almería",5.75,0.2
"2021","Almería",38.95,689.39
"2021","Almería",5.433333333333334,0.89
"2021","Almería",17,0.2
"2021","Almería",1.95,0.06
"2021","Almería",6,0.2
"2021","Almería",10,0.07
"2021","Almería",7.75,2.056
"2021","Almería",6.35,0.503
"2021","Almería",4.966666666666667,0.3345
"2021","Almería",2.7666666666666666,0.0104
"2021","Almería",2.6666666666666665,0.051
"2021","Almería",17.2,4.111
"2021","Almería",9.75,0.159
"2021","Almería",4.65,0.3428
"2021","Almería",6.216666666666667,0.008
"2021","Almería",4.2,1.4375
"2021","Almería",115,0.643
"2021","Almería",2.25,0.1115
"2021","Almería",4.166666666666667,0.2588
"2021","Almería",4.333333333333333,0.218
"2021","Almería",1.5833333333333333,0.004
"2021","Almería",12.433333333333334,0.34
"2021","Almería",2.5833333333333335,0.114
"2021","Almería",25.533333333333335,0.4675
"2021","Almería",1.9,0.6496
"2021","Almería",1.7166666666666666,0.0137
"2021","Almería",2.033333333333333,0.0626
"2021","Almería",2.566666666666667,0.1039
"2021","Almería",6.083333333333333,0.3653
"2021","Almería",3.8,0.0457
"2021","Almería",26.383333333333333,3.7234
"2021","Almería",13.166666666666666,0.0522
"2021","Almería",4.033333333333333,0.07
"2021","Almería",2.183333333333333,0.1678
"2021","Almería",0.6833333333333333,0.0482
"2021","Almería",22.066666666666666,1.3183
"2021","Almería",3.6,0.2533
"2021","Almería",26.533333333333335,37.529
"2021","Almería",3.0166666666666666,0.6828
"2021","Almería",0.9166666666666666,0.0029
"2021","Almería",4.666666666666667,0.2664
"2021","Almería",6.866666666666666,2.51
"2021","Almería",3.4166666666666665,0.7327
"2021","Almería",10.75,0.3573
"2021","Almería",11.733333333333333,0.7548
"2021","Almería",7.1,0.2743
"2021","Almería",3.25,0.018
"2021","Almería",3.9,0.0033
"2021","Almería",13.05,2.3327
"2021","Almería",1.1166666666666667,0.0376
"2021","Almería",2.5833333333333335,0.0661
"2021","Almería",4.416666666666667,1.659
"2021","Almería",6.816666666666666,0.2828
"2021","Almería",8.166666666666666,0.2
"2021","Almería",7.933333333333334,4.5014
"2021","Almería",2.966666666666667,0.056
"2021","Almería",23.416666666666668,0.4052
"2021","Almería",0.9333333333333333,0.0015
"2021","Almería",13.216666666666667,0.4754
"2021","Almería",9.8,0.4729
"2021","Almería",5.166666666666667,0.5745
"2021","Almería",6.233333333333333,0.6687
"2021","Almería",3.3333333333333335,0.0887
"2021","Almería",7.433333333333334,1.1027
"2021","Almería",1.7166666666666666,0.001
"2021","Almería",1.8166666666666667,0.008
"2021","Almería",1.9666666666666666,0.0023
"2021","Almería",1.5833333333333333,0.0896
"2021","Almería",4.966666666666667,0.5614
"2021","Almería",2.4166666666666665,0.2958
"2021","Almería",2.7,0.053
"2021","Almería",17.7,0.492
"2021","Almería",10.95,0.5569
"2021","Almería",6.3,0.7823
"2021","Almería",0.7833333333333333,0.0144
"2021","Almería",2.5833333333333335,0.0437
"2021","Almería",4.583333333333333,0.5786
"2021","Cádiz",2.7,0.03
"2021","Cádiz",27.583333333333332,0.85
"2021","Cádiz",4.966666666666667,0.23
"2021","Cádiz",2.5,0.75
"2021","Cádiz",20.916666666666668,1.23
"2021","Cádiz",3.9833333333333334,0.24
"2021","Cádiz",6.85,4.3
"2021","Cádiz",4.5,0.09
"2021","Cádiz",1.0833333333333333,0.01
"2021","Cádiz",0.43333333333333335,0.01
"2021","Cádiz",5,2.52
"2021","Cádiz",43.28333333333333,4.14
"2021","Cádiz",6.416666666666667,0.75
"2021","Cádiz",0.36666666666666664,0.01
"2021","Cádiz",4.1,0.08
"2021","Cádiz",1.7666666666666666,0.01
"2021","Cádiz",1.0833333333333333,0.02
"2021","Cádiz",3.966666666666667,0.18
"2021","Cádiz",6.75,0.52
"2021","Cádiz",6.033333333333333,0.07
"2021","Cádiz",10.866666666666667,2.7
"2021","Cádiz",0.8,0.01
"2021","Cádiz",2.05,0.04
"2021","Cádiz",5,2.14
"2021","Cádiz",3.25,1.72
"2021","Cádiz",2.933333333333333,0.83
"2021","Cádiz",4.633333333333334,7.05
"2021","Cádiz",3.3666666666666667,0.02
"2021","Cádiz",2.7,0.87
"2021","Cádiz",22.15,0.76
"2021","Cádiz",32.46666666666667,12.68
"2021","Cádiz",6.416666666666667,0.1
"2021","Cádiz",2.9,0.2
"2021","Cádiz",3.45,0.15
"2021","Cádiz",1.3333333333333333,0.08
"2021","Cádiz",1.6833333333333333,0.43
"2021","Cádiz",11.35,1.5
"2021","Cádiz",4,0.1
"2021","Cádiz",0.6666666666666666,0.03
"2021","Cádiz",2.033333333333333,0.03
"2021","Cádiz",3.8,15.18
"2021","Cádiz",4,0.54
"2021","Cádiz",0.9,0.01
"2021","Cádiz",9.083333333333334,0.17
"2021","Cádiz",0.7166666666666667,0.01
"2021","Cádiz",53.56666666666667,11.96
"2021","Cádiz",1.1833333333333333,0.16
"2021","Cádiz",5.166666666666667,0.77
"2021","Cádiz",12.15,1.29
"2021","Cádiz",10.016666666666667,0.02
"2021","Cádiz",10.416666666666666,0.08
"2021","Cádiz",13.383333333333333,0.06
"2021","Cádiz",42.916666666666664,130.52
"2021","Cádiz",17.066666666666666,0.15
"2021","Cádiz",1.1166666666666667,0.01
"2021","Cádiz",1.6666666666666667,0.2
"2021","Cádiz",186.48333333333332,193.35
"2021","Cádiz",8.8,0.38
"2021","Cádiz",48.583333333333336,4.45
"2021","Cádiz",0.9666666666666667,0.01
"2021","Cádiz",0.8833333333333333,0.01
"2021","Cádiz",22.566666666666666,1.01
"2021","Cádiz",4.133333333333334,2
"2021","Cádiz",2.7333333333333334,0.75
"2021","Cádiz",2.4833333333333334,0.6
"2021","Cádiz",4.55,1
"2021","Cádiz",1.1833333333333333,0.01
"2021","Cádiz",2.6,0.32
"2021","Cádiz",1.2666666666666666,0.01
"2021","Cádiz",16.8,1.09
"2021","Cádiz",29.633333333333333,5.86
"2021","Cádiz",2.1166666666666667,0.06
